"IMAGE_NAME","DS10","DS20","DS30","DS40","DS50","DS60","DS70","DS80","DS90","cluster_label"
"DSC_9533.JPG",1.28146,1.77025,1.94234,1.7759,1.39301,0.97029,1.12672,1.38778,1.38966,4
"DSC_9722.JPG",0.941484,1.14815,1.0871,1.21412,1.64514,1.98123,2.18845,2.34284,2.0116,0
"DSC_9493.JPG",0.904693,0.977814,1.13394,1.34043,1.39068,1.42954,1.49753,1.55446,1.5958,4
"DSC_9663.JPG",1.428,1.78428,1.86991,2.02861,2.31058,2.49387,2.4525,2.20668,1.46436,3
"DSC_9747.JPG",1.2907,1.50788,1.58228,1.68528,1.69163,1.65734,1.52385,1.33061,1.33263,4
"DSC_9489.JPG",1.33058,1.44007,1.35131,1.26181,1.70359,1.78785,1.8119,1.88368,1.64132,0
"DSC_9508.JPG",1.19369,1.64158,1.57422,1.47515,1.49957,1.51502,1.50974,1.5194,1.16118,4
"DSC_9527.JPG",1.07227,1.31385,1.40773,1.56615,1.68984,1.71529,1.66305,1.47144,1.13209,4
"DSC_9755.JPG",1.08549,1.46053,1.60878,1.97537,2.196,2.01091,1.5343,1.46586,1.07478,1
"DSC_9496.JPG",0.825655,1.09966,1.33999,1.52081,1.66151,1.80165,1.82967,1.73532,1.3918,0
"DSC_9478.JPG",1.11578,1.36083,1.31249,1.27798,1.2286,1.21183,1.30546,1.19768,1.0532,4
"DSC_9608.JPG",1.23173,1.29882,1.28307,1.32657,1.35735,1.35857,1.36655,1.26183,1.12717,4
"DSC_9714.JPG",1.12318,1.44958,1.7142,1.83822,1.91062,1.98576,1.98209,1.84817,1.59231,0
"DSC_9479.JPG",1.39164,1.97646,2.11548,2.23595,2.39413,2.43921,2.30918,2.01287,0.146563,1
"DSC_9564.JPG",1.04195,1.34351,1.49666,1.75245,1.99237,2.03056,1.85795,1.56625,1.37053,0
"DSC_9550.JPG",0.875498,0.898754,1.18329,1.51191,1.8231,1.95801,1.96782,1.8994,1.64706,0
"DSC_9589.JPG",0.950148,1.48601,1.62756,1.58393,1.54981,1.47151,1.4902,1.55983,1.47135,4
"DSC_9606.JPG",1.30304,1.19752,0.973311,1.26131,1.49335,1.59295,1.51712,1.20337,0.754966,4
"DSC_9464.JPG",0.888374,1.21586,1.43744,1.6702,1.89051,1.98641,1.8749,1.60764,1.10758,0
"DSC_9461.JPG",0.813071,1.25212,1.61816,1.81383,1.98173,1.85285,1.39846,1.41931,1.36427,0
"DSC_9465.JPG",1.09337,1.71578,1.91154,2.01663,2.21599,2.30564,2.10817,1.55411,0.923711,1
"DSC_9518.JPG",1.2184,1.23861,1.29514,1.31297,1.23335,1.04691,0.902901,1.05503,0.89539,4
"DSC_9728.JPG",0.949804,1.52239,1.92853,2.02388,1.99645,1.83895,1.54713,0.998263,0.816653,1
"DSC_9662.JPG",1.16266,1.26233,1.35416,1.16274,1.02074,1.08427,1.17781,1.31839,1.4949,4
"DSC_9649.JPG",0.772621,1.13284,1.44267,1.68584,1.82352,1.88496,1.88959,1.77974,1.4721,0
"DSC_9615.JPG",0.612003,1.18975,1.51814,1.71813,1.79129,1.84018,1.83288,1.69263,1.2431,0
"DSC_9470.JPG",1.23923,1.68705,1.95584,2.22809,2.42824,2.53908,2.49275,2.28844,1.70719,3
"DSC_9539.JPG",0.651354,0.82617,1.17172,1.36927,1.66297,1.90125,2.07524,1.99915,1.64989,0
"DSC_9115.JPG",0.980993,1.38317,1.36972,1.36752,1.44889,1.50589,1.79578,1.99184,1.95386,0
"DSC_9575.JPG",1.05723,1.56406,1.64795,1.38724,1.05356,1.56973,1.89466,1.98874,1.63756,0
"DSC_9593.JPG",0.785084,1.36582,1.68938,1.86919,1.91921,1.90948,1.83903,1.64789,1.39636,0
"DSC_9634.JPG",1.19268,1.25163,1.20655,1.13629,1.03351,0.959571,1.0037,1.13262,1.10555,4
"DSC_9616.JPG",0.849108,0.793236,1.2207,1.52232,1.7621,1.8962,1.89076,1.73328,1.3874,0
"DSC_9688.JPG",0.973285,1.32957,1.41362,1.63343,1.89914,1.67021,1.53692,1.43086,1.01636,4
"DSC_9654.JPG",1.06163,1.14194,1.48078,1.74977,1.83807,1.73613,1.61811,1.49076,1.1372,0
"DSC_9498.JPG",1.77991,2.26583,2.07121,1.81048,2.00495,2.12748,1.94176,1.58507,1.17094,1
"DSC_9509.JPG",0.773305,1.39852,1.60297,1.75903,1.83641,1.86041,1.8815,1.80716,1.43103,0
"DSC_9620.JPG",1.09439,1.10448,1.45438,1.60366,1.61247,1.64666,1.34715,1.00553,1.04574,4
"DSC_9674.JPG",0.956837,1.431,1.6367,1.75419,1.68159,1.48057,1.30567,1.0901,0.979286,4
"DSC_9636.JPG",1.79428,2.13209,2.1471,2.18653,2.18032,2.11351,2.07242,1.99189,1.63067,1
"DSC_9614.JPG",0.953607,1.28485,1.47234,1.63141,1.71559,1.82485,1.93817,2.05333,1.83475,0
"DSC_9605.JPG",1.5318,1.6638,1.40947,1.50364,1.64311,1.76029,1.65223,1.55983,1.28386,4
"DSC_9612.JPG",0.645466,1.03023,1.11835,1.09456,1.2697,1.50946,1.70485,1.81747,1.87263,0
"DSC_9619.JPG",1.40262,1.98873,2.22484,2.30679,2.30696,2.35248,2.33116,1.79695,1.01403,1
"DSC_9303.JPG",0.733808,1.26829,1.40318,1.27973,1.36061,1.37848,1.07474,0.927706,0.977735,4
"DSC_9455.JPG",0.719525,1.20836,1.64685,1.54443,1.34049,1.58312,1.70538,1.62985,1.39889,0
"DSC_9490.JPG",0.747553,1.34391,1.61465,1.71358,1.8429,2.01927,1.95669,1.34496,0.705971,0
"DSC_9460.JPG",0.918733,1.26472,1.41251,1.51478,1.52356,1.39938,1.36788,1.3829,1.10325,4
"DSC_9769.JPG",0.973325,0.986713,1.21414,1.13131,1.18083,1.43059,1.50669,1.56416,1.42887,4
"DSC_9354.JPG",1.09334,1.40446,1.63851,1.99543,2.25772,2.23958,1.75736,0.750661,0.822193,1
"DSC_9563.JPG",1.11193,0.876385,0.921339,1.29057,1.49111,1.57918,1.64785,1.49117,1.11217,4
"DSC_9486.JPG",0.742581,1.20488,1.33869,1.18683,1.32165,1.58963,1.5133,1.56723,1.63865,4
"DSC_9586.JPG",1.10088,1.77538,1.82608,1.52314,1.47,1.51799,1.50457,1.354,0.956972,4
"DSC_9702.JPG",0.908212,1.08457,1.43147,1.70464,1.819,1.83218,1.81294,1.72933,1.4417,0
"DSC_9480.JPG",1.48969,1.68198,1.19433,1.21045,1.36824,1.4107,1.53504,1.68117,1.52867,4
"DSC_9517.JPG",0.969468,0.835298,0.911139,1.08244,1.13286,1.36967,1.52392,1.34967,1.1117,4
"DSC_9717.JPG",0.73068,0.988613,1.18981,1.28375,1.51223,1.67282,1.76751,1.89834,1.78662,0
"DSC_9105.JPG",0.841869,1.74349,2.18401,2.34861,2.30203,2.04995,1.57525,1.34391,1.28768,1
"DSC_9535.JPG",1.01263,1.31521,1.73004,1.74821,1.74285,2.06688,2.22114,1.90224,1.27047,0
"DSC_9530.JPG",1.03463,1.602,1.93151,1.94539,1.73912,1.50977,1.48443,1.30316,0.912095,1
"DSC_9532.JPG",0.809912,0.73625,1.24143,1.58432,1.9131,2.0476,1.96834,1.7517,1.26175,0
"DSC_9488.JPG",0.992141,1.66201,2.08479,2.09791,1.81392,1.3313,1.35541,1.28045,0.890437,1
"DSC_9621.JPG",0.917175,1.26359,1.40197,1.4555,1.61751,1.66161,1.56266,1.61399,1.49449,0
"DSC_9625.JPG",0.527613,1.15497,1.48736,1.78416,1.99331,2.11858,2.08783,1.95217,1.30999,0
"DSC_9687.JPG",0.818997,1.55266,1.63314,1.72547,1.81111,1.79085,1.7399,1.83026,1.4722,0
"DSC_9503.JPG",0.933313,1.19803,1.50892,1.761,1.8519,1.95078,2.01262,1.85484,1.34972,0
"DSC_9686.JPG",1.29955,1.2467,0.887531,0.85102,1.08341,1.35827,1.11496,1.15158,1.18312,4
"DSC_9657.JPG",1.32894,1.44279,1.54902,1.59594,1.61291,1.5401,1.51823,1.16107,0.564323,4
"DSC_9524.JPG",1.52795,1.97889,1.9659,1.86065,1.73827,1.61515,1.92946,2.0843,1.69284,0
"DSC_9463.JPG",1.07706,1.36211,1.86227,1.70985,0.940457,1.03877,1.35026,1.17884,0.852498,4
"DSC_9699.JPG",0.946198,1.02147,1.38037,1.76763,2.06864,2.30128,2.33498,2.17028,1.73694,0
"DSC_9594.JPG",1.03638,1.40888,1.75587,1.80491,1.60036,1.58321,1.88605,1.86622,1.33775,0
"DSC_0817.JPG",0.901546,1.11641,1.41867,1.63439,1.72455,1.51886,1.64557,1.81203,1.6513,0
"DSC_0699.JPG",0.776633,1.10127,1.38673,1.87688,2.13452,2.16321,2.04934,1.61175,1.21784,0
"DSC_0846.JPG",0.762007,1.15944,2.03925,2.53552,2.78774,2.62739,2.32735,2.41428,2.18653,3
"DSC_0694.JPG",1.18255,1.19425,1.30018,1.5935,1.79975,1.87573,1.98476,2.12157,1.94911,0
"DSC_0702.JPG",1.32918,1.00788,1.20978,1.35763,1.60303,1.69675,1.65126,1.51523,1.08361,4
"DSC_0642.JPG",0.709566,0.806015,1.67875,1.85314,1.61367,1.64682,1.60447,1.19939,0.964882,4
"DSC_0680.JPG",0.898775,1.19077,1.42907,1.58583,1.69827,1.69345,1.59441,1.59275,1.35501,0
"DSC_0965.JPG",0.846255,1.32964,1.82934,2.53548,2.87341,2.9263,2.50513,1.55107,0.804756,3
"DSC_0916.JPG",0.787192,1.57053,1.67971,1.46362,1.55824,1.80358,1.97334,1.95252,1.50873,0
"DSC_0701.JPG",1.23218,0.903642,1.10936,1.27334,1.42769,1.52409,1.53234,1.38316,1.24285,4
"DSC_0724.JPG",0.895411,1.14449,1.4116,1.51945,1.48764,1.44819,1.46564,1.42424,1.45993,4
"DSC_0755.JPG",0.465816,1.3794,1.91511,1.89913,1.81734,1.844,1.65914,1.76173,1.48131,0
"DSC_0771.JPG",0.82951,1.36943,1.64483,1.96206,2.18544,2.20482,2.29258,2.1171,1.24509,3
"DSC_0651.JPG",1.12761,1.89322,1.92512,1.70333,1.4794,1.40262,1.49603,1.54697,1.46615,4
"DSC_0630.JPG",1.53592,1.89013,1.69847,1.56467,1.52066,1.43711,1.36937,1.13526,1.13614,4
"DSC_0626.JPG",0.692752,1.81718,2.17468,2.18199,2.09103,2.01414,1.79819,1.37632,1.25383,1
"DSC_0854.JPG",0.933949,1.07319,1.25558,1.51628,1.82751,1.94871,1.94325,1.7508,1.35147,0
"DSC_0645.JPG",1.12509,1.55892,1.8492,2.00714,2.07857,2.17906,2.0951,1.91891,1.72027,3
"DSC_0760.JPG",0.803643,1.48633,2.0084,2.22514,2.22978,2.03521,1.74035,1.5637,1.51536,1
"DSC_0602.JPG",0.701564,1.24148,1.70722,2.06912,2.53275,2.94502,3.09636,2.82137,2.0116,3
"DSC_0647.JPG",0.610456,1.00036,1.54187,2.07107,2.41668,2.3262,2.17993,2.31873,1.99236,3
"DSC_0631.JPG",0.85495,1.59848,1.92077,2.10622,2.32357,2.57182,2.59081,2.29664,1.7882,3
"DSC_0604.JPG",1.48796,1.76438,1.91639,2.03041,2.07226,1.79782,1.2384,1.27359,1.11845,1
"DSC_0991.JPG",0.719918,1.00455,1.51542,1.51224,1.43644,1.4628,1.40358,1.26988,1.18288,4
"DSC_1061.JPG",0.942731,1.08047,1.53717,1.81139,1.77766,1.67601,1.6529,1.72659,1.55232,0
"DSC_1021.JPG",0.897259,1.25009,1.685,1.8431,1.72015,1.71308,1.70224,1.44394,1.05409,0
"DSC_1006.JPG",1.62499,2.03923,1.85405,1.16164,1.19858,1.46627,1.42645,1.33036,1.11275,4
"DSC_1057.JPG",0.669344,0.659655,1.08029,1.23599,1.16474,1.36423,1.5547,1.68576,1.6528,4
"DSC_0978.JPG",1.06407,1.0128,0.906319,1.37877,1.85786,2.01917,1.89594,1.63171,1.04934,0
"DSC_0661.JPG",1.17307,1.75892,1.9075,1.93493,1.9619,1.69375,1.43202,1.4012,1.34919,1
"DSC_0653.JPG",1.66727,2.39155,2.80733,2.95145,2.81779,2.43716,2.12772,1.81585,1.1143,2
"DSC_0674.JPG",1.25443,1.26857,1.05957,1.64754,1.98834,2.06471,1.98756,1.70041,1.29293,0
"DSC_1007.JPG",0.977858,1.19773,1.49553,1.94701,2.28913,2.46067,2.55581,2.49823,1.91339,3
"DSC_1030.JPG",0.976601,1.46201,1.7935,1.81158,1.75121,1.89011,2.28083,2.63158,2.30171,3
"DSC_0984.JPG",1.13824,2.14176,2.5779,2.7596,2.50236,1.91592,1.91911,1.86035,1.02285,2
"DSC_0689.JPG",1.06096,1.5669,1.70171,1.84789,2.0692,2.28683,2.25154,2.00589,1.56573,3
"DSC_0993.JPG",1.84668,2.56813,2.79818,2.6489,2.27195,2.09088,2.23302,2.11329,1.73104,2
"DSC_0977.JPG",0.574581,1.70945,2.12066,2.35322,2.47117,2.40567,2.10093,1.6523,1.36158,3
"DSC_0992.JPG",1.26834,2.00796,1.76506,1.43959,1.79099,2.20111,2.34593,2.15953,1.51465,0
"DSC_0668.JPG",1.26768,0.769941,1.68311,2.02708,1.88127,1.86734,1.76984,1.35216,1.27612,0
"DSC_0659.JPG",1.56714,1.32687,1.27188,1.43485,1.56908,1.48681,1.22797,1.15113,0.882031,4
"DSC_0652.JPG",1.52043,2.03515,1.91651,1.55631,1.66468,1.62672,1.77149,1.95352,1.70756,0
"DSC_0690.JPG",1.10996,1.71075,2.05361,2.14582,2.17444,2.22319,2.2766,2.15014,1.57804,3
"DSC_0685.JPG",0.92474,1.55427,1.74666,1.55884,1.46415,1.54631,1.61603,1.63771,1.43693,4
"DSC_0966.JPG",0.896515,1.04591,1.31512,1.33134,1.24192,1.29098,1.3459,1.41167,1.23751,4
"DSC_0120.JPG",1.103,1.65452,2.05888,2.17489,2.1192,2.15905,2.02048,1.59307,1.16598,1
"DSC_0061.JPG",1.48741,1.65891,1.04069,1.57074,1.4633,1.07506,1.27501,1.38291,1.3846,4
"DSC_0067.JPG",1.20426,1.33093,1.39489,1.28107,1.24898,1.40063,1.38735,1.41731,1.40123,4
"DSC_0131.JPG",0.767147,1.72222,1.84647,1.8984,2.57947,2.99293,2.89005,2.27786,1.3895,3
"DSC_0104.JPG",1.45173,1.77363,1.29977,1.70659,1.94089,1.67524,1.31833,1.65713,1.85074,4
"DSC_0057.JPG",0.745892,1.07293,2.24071,2.47955,2.14704,1.83737,2.39208,2.44121,1.7114,3
"DSC_0084.JPG",1.17174,1.27012,1.2532,1.20184,1.30019,1.46715,1.55282,1.40637,1.09223,4
"DSC_0088.JPG",0.710071,1.14896,1.28751,1.4243,1.6626,1.88063,2.02297,2.17492,2.17272,0
"DSC_0056.JPG",0.492205,1.32256,2.23212,2.71912,3.07658,3.37517,3.60823,3.2879,2.51494,3
"DSC_0467.JPG",1.15242,1.3818,1.40087,1.38878,1.65627,1.35581,1.15888,1.14514,1.12116,4
"DSC_0062.JPG",1.29199,1.52628,1.41517,1.53252,1.53116,1.555,1.60669,1.45152,1.04194,4
"DSC_0059.JPG",0.876603,1.20472,1.58927,2.08315,2.35902,2.18209,1.76482,1.11409,0.995362,1
"DSC_0117.JPG",1.13268,1.66823,1.95631,2.00726,1.81568,1.55284,1.40367,0.454959,1.44295,1
"DSC_0081.JPG",0.986554,1.42921,1.57794,1.82832,1.99472,1.99602,1.86214,1.57117,1.16202,0
"DSC_0070.JPG",0.897471,1.08424,1.39884,1.77647,2.16055,2.24677,2.03759,1.48959,1.01353,0
"DSC_0142.JPG",1.79994,2.34722,2.37322,1.88961,1.80802,1.77943,1.60577,0.978353,0.829929,1
"DSC_0043.JPG",0.797116,1.78623,2.42132,2.78881,3.01283,2.89999,2.49416,1.63335,0.975562,2
"DSC_0053.JPG",1.32848,1.16356,1.38574,1.87978,1.94351,1.66236,1.19918,1.31734,1.63042,4
"DSC_0187.JPG",1.08539,1.01967,1.14425,1.30028,1.38169,1.31709,1.2733,1.41413,1.42452,4
"DSC_0082.JPG",1.06097,1.95877,2.00812,1.97367,2.22355,2.49112,2.68882,2.51223,1.79108,3
"DSC_0083.JPG",0.435809,0.774666,1.61405,2.33094,2.64773,2.77751,2.75202,2.45282,1.88369,3
"DSC_0141.JPG",0.992393,1.95411,2.29208,2.32826,2.19057,2.1942,2.33887,2.27388,1.83738,3
"DSC_0174.JPG",1.19332,3.00143,3.61914,3.68528,3.37397,2.45757,1.54129,1.39054,1.09613,2
"DSC_0836.JPG",1.25932,2.28588,2.43512,2.16869,1.67853,1.62418,1.17646,0.627864,0.588505,1
"DSC_0871.JPG",1.19339,1.57433,1.72487,1.9515,1.94129,1.68538,1.4282,1.37683,0.760474,1
"DSC_0837.JPG",2.00882,2.33704,2.16481,1.92728,1.67923,1.40732,1.56022,1.41484,1.19796,1
"DSC_0703.JPG",1.31656,1.94931,2.16627,2.29478,2.32465,2.27037,2.1765,2.03311,1.47287,3
"DSC_0634.JPG",0.550995,1.09125,1.63708,1.86308,1.99335,2.09624,2.12296,2.06959,1.62689,0
"DSC_0900.JPG",0.440666,1.39913,2.03213,2.3269,2.49656,2.50013,2.36658,2.01611,1.4415,3
"DSC_0098.JPG",0.185276,1.72574,2.34013,2.45022,2.45001,2.30276,1.89903,1.49701,1.57535,3
"DSC_0628.JPG",1.46138,1.90651,1.82011,1.50601,1.38998,1.45169,1.53322,1.69175,1.80254,4
"DSC_0621.JPG",1.00171,1.67903,1.84191,1.95102,2.15275,2.19289,1.92937,1.63758,1.42926,1
"DSC_0987.JPG",0.833885,1.91866,2.10788,2.17112,2.3049,2.28748,1.7873,1.0223,1.16729,1
"DSC_0808.JPG",0.865833,0.907007,1.42926,1.65576,1.63438,1.61345,1.57868,1.47861,1.33593,4
"DSC_0913.JPG",1.03051,1.61811,1.10724,1.48937,1.88367,1.83339,1.66584,1.55048,0.744958,4
"DSC_0831.JPG",1.64432,1.76502,1.57368,1.64436,1.70316,1.8198,1.90266,1.63935,0.947831,1
"DSC_0970.JPG",0.864942,1.82055,1.8021,1.37915,1.23405,1.97903,2.32897,2.27194,1.70299,0
"DSC_0975.JPG",0.925113,1.5798,1.75192,1.83456,2.00363,2.24225,2.30008,2.1372,1.61774,3
"DSC_0627.JPG",1.52144,1.16904,1.12323,1.19253,1.2511,1.26371,1.43595,1.7176,1.67325,4
"DSC_0897.JPG",0.935911,1.44639,1.81617,1.95478,2.02438,2.1217,2.20692,2.06711,1.56245,3
"DSC_0644.JPG",1.04433,1.62755,2.00738,2.1291,2.0861,1.9048,1.64362,1.49205,1.27411,1
"DSC_0868.JPG",0.743813,1.23332,1.5325,1.82915,2.11305,2.24234,2.2431,1.97625,1.08639,0
"DSC_0624.JPG",0.951395,1.71202,1.88838,1.81906,1.78158,1.75489,1.62726,1.31089,1.30977,1
"DSC_0667.JPG",0.730028,0.912042,1.2012,1.41409,1.57581,1.71031,1.83037,1.78865,1.41181,0
"DSC_0850.JPG",1.13918,1.43883,1.88449,1.93498,1.85368,1.78071,1.66416,1.31648,1.14884,1
"DSC_0941.JPG",1.87676,2.51668,2.50265,2.23764,1.95888,1.7686,1.53901,1.37531,1.1077,1
"DSC_0136.JPG",1.47799,1.77488,1.7551,1.42486,1.5432,1.59368,1.26488,0.847718,0.646655,4
"DSC_0138.JPG",1.47608,1.72683,1.79502,1.95878,1.98455,2.03358,2.05566,1.71381,1.36333,1
"DSC_0123.JPG",1.33639,1.64354,1.79812,1.89883,2.04373,2.14707,2.18348,2.17128,1.9332,3
"DSC_0188.JPG",1.29237,1.58485,1.31979,1.46317,1.62301,1.78338,1.89202,1.77372,0.726685,4
"DSC_0601.JPG",1.27773,2.02338,2.29935,2.37937,2.0023,0.994965,0.945625,1.13856,1.26762,1
"DSC_0343.JPG",0.980035,1.65125,1.84496,1.65525,1.31183,1.50336,1.65052,1.62566,1.5388,4
"DSC_0183.JPG",0.757902,1.32774,1.75766,1.81247,1.64527,1.47265,1.46809,1.42832,1.25725,4
"DSC_0866.JPG",1.5238,1.71224,1.51509,1.44733,1.55601,1.81738,2.25019,2.5449,2.26727,0
"DSC_0164.JPG",1.72383,2.16824,1.94715,1.66322,1.60242,1.23994,1.29393,1.06985,1.01571,4
"DSC_0464.JPG",1.84135,2.35477,2.15741,1.48409,1.25973,1.70581,1.75903,1.36788,0.988873,1
"DSC_0253.JPG",0.766153,1.26783,1.58765,1.77164,1.86533,1.99007,2.04596,1.97476,1.47557,0
"DSC_0155.JPG",0.939239,1.28974,1.48276,1.50554,1.47229,1.45906,1.40473,1.34775,1.26388,4
"DSC_0464.JPG",1.1039,1.65134,1.91383,2.0392,2.30029,2.42386,1.25517,1.09347,1.2896,1
"DSC_0845.JPG",0.958995,1.64641,1.99183,2.15725,2.12271,1.74265,0.857078,0.885969,0.795456,1
"DSC_0613.JPG",0.977995,1.28576,1.74329,1.99833,1.9357,1.5174,1.46605,1.40085,0.663832,1
"DSC_0639.JPG",1.41759,1.94795,2.14067,2.24256,2.34389,2.27732,1.85039,0.809999,0.337179,1
"DSC_0615.JPG",1.48679,1.81075,1.95325,1.82209,1.86831,1.82791,1.38864,0.934518,1.01222,1
"DSC_1000.JPG",1.99524,2.40096,2.17285,1.94822,1.74513,1.50489,1.64612,1.53368,1.09727,1
"DSC_0611.JPG",1.52654,1.81202,1.38901,1.36109,1.63043,1.81544,1.86354,1.68608,1.19973,4
"DSC_0606.JPG",1.4863,1.3362,1.02769,1.24211,1.53597,1.67872,1.77628,1.76123,1.41916,4
"DSC_0887.JPG",1.47023,1.90516,2.10968,2.29666,2.30046,2.06341,1.73001,1.14614,0.900445,1
"DSC_1031.JPG",0.986746,1.83321,2.23579,2.29804,2.21844,2.08485,1.78468,1.23076,0.88492,1
"DSC_1029.JPG",1.10844,1.42326,1.39033,1.17462,1.36789,1.3825,1.35021,1.36643,1.40387,4
"DSC_1067.JPG",1.03504,1.30823,1.42788,1.54376,1.62277,1.66663,1.65922,1.5705,1.44081,0
"DSC_1026.JPG",1.27688,1.61064,1.70224,1.86782,2.08463,1.9052,1.45709,1.62213,0.862774,1
"DSC_1028.JPG",0.381839,1.47993,2.12143,2.58279,2.79063,2.79945,2.5534,1.9527,1.03869,3
"DSC_1068.JPG",0.88641,1.20655,1.52778,1.66705,1.76498,1.77255,1.68741,1.65502,1.57502,0
"DSC_0933.JPG",1.18831,1.74844,2.05031,2.11678,2.03145,1.82202,1.23404,0.949674,0.729153,1
"DSC_0686.JPG",1.19076,1.10742,0.928595,1.2938,1.26377,1.38247,1.55858,1.65229,1.51473,4
"DSC_0960.JPG",0.709038,1.48834,2.05389,2.07237,1.85738,1.68127,1.41598,1.39687,1.42448,1
"DSC_0867.JPG",1.35903,1.43774,1.21153,1.77045,1.93011,2.08858,2.34222,2.16052,1.31714,0
"DSC_0844.JPG",1.12799,1.821,2.01752,1.69913,1.08752,1.31158,1.63457,1.67309,1.45285,4
"DSC_0874.JPG",1.16422,1.52208,1.88635,1.95929,1.71752,1.45583,1.4903,1.56921,1.4551,4
"DSC_0843.JPG",1.01325,1.41617,1.79545,1.91676,1.80325,1.52357,1.40932,1.48864,1.11193,4
"DSC_0840.JPG",1.33324,1.37475,1.30153,1.43785,1.54224,1.79444,2.08867,2.33977,2.06518,0
"DSC_0921.JPG",0.750041,1.5181,1.77182,1.84975,1.92718,2.02085,2.18734,1.88529,0.753619,0
"DSC_0833.JPG",0.88279,1.66793,1.99782,2.14219,1.97841,1.79054,1.54522,1.9596,2.091,0
"DSC_0670.JPG",0.373053,1.88123,2.51941,2.78553,2.85179,2.7034,2.29703,1.86053,1.59069,2
"DSC_0832.JPG",1.87073,2.18053,2.31586,2.34403,2.22779,2.26427,2.06667,0.952671,1.05048,1
"DSC_0881.JPG",1.04827,1.2917,1.45709,1.53817,1.57098,1.58982,1.63372,1.61729,1.47894,4
"DSC_0890.JPG",0.671203,0.980937,1.21136,1.16835,1.19315,1.31542,1.42841,1.52042,1.4884,4
"DSC_0919.JPG",0.858272,1.1605,1.81519,2.181,2.34663,2.45424,2.3938,2.22827,1.91579,3
"DSC_0910.JPG",0.732871,1.10578,1.33134,1.34075,1.39083,1.56111,1.77385,1.8896,1.64513,0
"DSC_0873.JPG",1.84153,1.94857,1.95705,1.69852,1.04356,1.2096,1.56297,1.41713,0.946797,4
"DSC_1044.JPG",0.757964,1.14091,1.09646,1.64257,2.14155,2.32592,2.35995,2.22414,1.81744,0
"DSC_0682.JPG",0.951015,1.4989,1.72247,1.78685,1.83925,2.04842,2.15158,1.97939,1.34634,0
"DSC_0671.JPG",1.3737,2.33467,2.8228,3.1546,3.26763,2.87174,1.80587,1.21602,1.15956,2
"DSC_0687.JPG",0.471087,1.22973,1.40025,1.54692,1.75562,1.886,1.74878,1.69361,1.71988,0
"DSC_0663.JPG",1.24167,1.79503,2.09216,2.42085,2.42937,2.01313,0.93286,0.889007,1.11417,1
"DSC_0684.JPG",0.702039,1.44961,1.34956,1.69155,1.87503,2.05969,2.29277,2.14233,1.74706,0
"DSC_0676.JPG",1.07046,1.66209,1.95735,2.25876,2.37615,2.39656,2.46105,2.56403,2.11357,3
"DSC_0065.JPG",1.18439,1.83437,2.28062,2.50211,2.49345,2.21882,1.64545,1.32961,1.07052,1
"DSC_0655.JPG",0.455735,1.70155,2.39554,2.66179,2.84813,3.14531,3.37511,3.03374,1.85346,3
"DSC_0060.JPG",1.27804,1.50754,1.80332,1.77602,1.26414,1.32723,1.62017,1.61889,1.1819,4
"DSC_0765.JPG",1.00284,1.40325,1.60789,1.74315,1.86267,1.9811,2.07505,2.05469,1.71273,0
"DSC_0707.JPG",0.721159,1.47163,1.81502,1.95861,2.06679,2.20296,2.4191,2.2101,1.39144,3
